unique_key,created_date,closed_date,complaint_type,borough,agency,status,time_to_close_days,date,tmin,tmax,precipitation,wind,temp_avg,rainy_day
INC502483,2023-07-24 01:53:00,2023-07-25 01:53:00,Street Condition,BROOKLYN,DOB,Pending,1,2023-07-24,15.8,17.3,1.16,6.0,16.55,1
INC502484,2023-09-28 22:14:00,2023-09-28 22:14:00,Derelict Vehicle,BRONX,DSNY,Closed,0,2023-09-28,17.4,31.0,0.97,0.4,24.2,1
INC502485,2023-12-19 13:34:00,2023-12-19 13:34:00,Street Condition,BROOKLYN,DOB,Closed,0,2023-12-19,7.8,9.0,0.5,15.2,8.4,1
INC502486,2023-12-24 01:10:00,2023-12-25 01:10:00,Noise - Residential,BRONX,NYPD,Open,1,2023-12-24,12.6,21.2,0.01,6.4,16.9,0
INC502487,2023-01-13 11:25:00,2023-01-23 11:25:00,Street Light Condition,BRONX,DEP,Closed,10,2023-01-13,9.4,4.0,0.0,4.7,6.7,0
INC502488,2023-04-15 07:09:00,2023-04-17 07:09:00,Rodent,MANHATTAN,NYC 311,Closed,2,2023-04-15,-0.9,3.3,0.18,9.9,1.2,0
INC502489,2023-01-15 18:50:00,2023-01-16 18:50:00,Heat,BROOKLYN,DEP,Open,1,2023-01-15,14.0,30.9,0.12,8.8,22.45,0
INC502490,2023-02-13 22:29:00,2023-02-18 22:29:00,Derelict Vehicle,BRONX,DOB,Closed,5,2023-02-13,15.0,14.8,0.0,7.5,14.9,0
INC502491,2023-01-30 09:31:00,2023-02-04 09:31:00,Rodent,QUEENS,DOB,Open,5,2023-01-30,3.8,3.7,3.87,0.2,3.75,1
INC502492,2023-10-27 15:19:00,2023-10-30 15:19:00,Heat,BRONX,DEP,Open,3,2023-10-27,6.5,26.7,0.43,15.3,16.6,1
INC502493,2023-05-10 16:39:00,2023-05-13 16:39:00,Rodent,MANHATTAN,DOT,Closed,3,2023-05-10,9.1,17.0,0.0,10.5,13.05,0
INC502494,2023-11-24 10:03:00,2023-11-29 10:03:00,Rodent,BRONX,DSNY,Closed,5,2023-11-24,7.1,25.4,0.16,4.1,16.25,0
INC502495,2023-08-21 09:10:00,2023-08-31 09:10:00,Illegal Parking,STATEN ISLAND,DSNY,Closed,10,2023-08-21,-4.4,19.6,0.0,1.2,7.6000000000000005,0
INC502496,2023-06-29 13:58:00,2023-06-29 13:58:00,Rodent,STATEN ISLAND,DOT,Pending,0,2023-06-29,8.0,18.8,0.0,14.5,13.4,0
INC502497,2023-08-25 14:46:00,2023-08-30 14:46:00,Heat,BROOKLYN,DOT,Closed,5,2023-08-25,-3.4,0.4,3.25,9.9,-1.5,1
INC502498,2023-08-04 20:23:00,2023-08-09 20:23:00,Street Condition,BRONX,DEP,Closed,5,2023-08-04,-3.6,22.4,0.11,15.2,9.399999999999999,0
INC502499,2023-02-16 21:04:00,2023-02-17 21:04:00,Street Light Condition,BROOKLYN,NYC 311,Closed,1,2023-02-16,16.0,9.7,0.0,13.8,12.85,0
INC502500,2023-09-01 19:11:00,2023-09-06 19:11:00,Illegal Parking,QUEENS,DSNY,Closed,5,2023-09-01,-1.7,28.5,0.08,1.7,13.4,0
INC502501,2023-11-12 10:33:00,2023-11-13 10:33:00,Noise - Residential,MANHATTAN,NYPD,Closed,1,2023-11-12,11.3,4.6,4.2,19.3,7.95,1
INC502502,2023-11-19 11:05:00,2023-11-22 11:05:00,Blocked Driveway,BRONX,NYPD,Open,3,2023-11-19,1.7,7.8,1.62,19.7,4.75,1
INC502503,2023-09-26 13:30:00,2023-10-01 13:30:00,Noise - Residential,QUEENS,DOB,Open,5,2023-09-26,12.5,29.2,1.65,18.0,20.85,1
INC502504,2023-09-01 14:50:00,2023-09-08 14:50:00,Heat,QUEENS,DSNY,Open,7,2023-09-01,-1.7,28.5,0.08,1.7,13.4,0
INC502505,2023-12-21 12:47:00,2023-12-23 12:47:00,Noise - Residential,QUEENS,DOB,Closed,2,2023-12-21,8.3,11.6,3.73,18.9,9.95,1
INC502506,2023-06-14 22:34:00,2023-06-14 22:34:00,Rodent,MANHATTAN,DOB,Open,0,2023-06-14,14.1,14.4,0.88,6.6,14.25,1
INC502507,2023-09-10 13:11:00,2023-09-12 13:11:00,Noise - Residential,BROOKLYN,DSNY,Closed,2,2023-09-10,14.0,16.8,0.18,1.2,15.4,0
INC502508,2023-05-10 12:03:00,2023-05-12 12:03:00,Rodent,QUEENS,NYC 311,Closed,2,2023-05-10,9.1,17.0,0.0,10.5,13.05,0
INC502509,2023-03-27 22:43:00,2023-04-01 22:43:00,Sewer,MANHATTAN,DOT,Closed,5,2023-03-27,8.8,6.1,0.06,2.8,7.45,0
INC502510,2023-02-09 18:15:00,2023-02-14 18:15:00,Noise - Residential,BRONX,NYPD,Closed,5,2023-02-09,17.0,13.4,0.0,13.1,15.2,0
INC502511,2023-04-30 15:53:00,2023-05-01 15:53:00,Illegal Parking,BRONX,DOB,Closed,1,2023-04-30,-2.6,24.4,0.37,2.5,10.899999999999999,1
INC502512,2023-11-04 06:51:00,2023-11-04 06:51:00,Street Light Condition,STATEN ISLAND,NYC 311,Closed,0,2023-11-04,12.7,21.1,1.89,4.0,16.9,1
INC502513,2023-10-30 00:38:00,2023-10-30 00:38:00,Street Condition,BRONX,DOT,Closed,0,2023-10-30,16.9,23.8,0.13,19.7,20.35,0
INC502514,2023-04-29 01:03:00,2023-05-06 01:03:00,Noise - Residential,QUEENS,DOT,Open,7,2023-04-29,13.1,15.7,0.0,17.8,14.399999999999999,0
INC502515,2023-01-31 17:25:00,2023-01-31 17:25:00,Street Light Condition,MANHATTAN,DOB,Closed,0,2023-01-31,9.4,21.5,0.0,18.0,15.45,0
INC502516,2023-06-04 01:28:00,2023-06-14 01:28:00,Street Condition,BRONX,NYC 311,Closed,10,2023-06-04,-5.1,10.0,0.34,1.5,2.45,1
INC502517,2023-04-24 03:36:00,2023-04-26 03:36:00,Water System,QUEENS,DEP,Closed,2,2023-04-24,16.7,2.0,1.47,16.8,9.35,1
INC502518,2023-07-13 12:38:00,2023-07-15 12:38:00,Derelict Vehicle,QUEENS,DEP,Closed,2,2023-07-13,-3.9,1.4,2.96,6.7,-1.25,1
INC502519,2023-05-13 19:19:00,2023-05-15 19:19:00,Rodent,BRONX,NYC 311,Closed,2,2023-05-13,11.2,25.2,3.67,5.1,18.2,1
INC502520,2023-04-27 09:23:00,2023-04-28 09:23:00,Street Condition,MANHATTAN,DSNY,Open,1,2023-04-27,9.1,12.0,1.45,10.1,10.55,1
INC502521,2023-09-30 00:41:00,2023-10-01 00:41:00,Street Light Condition,QUEENS,DSNY,Pending,1,2023-09-30,14.7,25.1,0.0,5.0,19.9,0
INC502522,2023-01-11 08:05:00,2023-01-18 08:05:00,Heat,STATEN ISLAND,NYPD,Closed,7,2023-01-11,-5.0,21.3,0.0,19.2,8.15,0
INC502523,2023-06-08 08:15:00,2023-06-08 08:15:00,Derelict Vehicle,MANHATTAN,NYC 311,Closed,0,2023-06-08,-3.3,18.7,0.0,1.0,7.699999999999999,0
INC502524,2023-11-28 19:18:00,2023-11-28 19:18:00,Heat,QUEENS,DEP,Open,0,2023-11-28,4.2,12.4,0.58,6.0,8.3,1
INC502525,2023-04-23 16:24:00,2023-04-23 16:24:00,Street Light Condition,BRONX,NYPD,Closed,0,2023-04-23,-1.0,13.9,0.0,10.6,6.45,0
INC502526,2023-04-17 10:06:00,2023-04-18 10:06:00,Blocked Driveway,QUEENS,NYC 311,Open,1,2023-04-17,17.2,19.4,2.5,8.3,18.299999999999997,1
INC502527,2023-04-25 23:58:00,2023-04-25 23:58:00,Street Condition,QUEENS,DOB,Pending,0,2023-04-25,-0.4,27.4,0.12,13.3,13.5,0
INC502528,2023-08-21 08:49:00,2023-08-28 08:49:00,Heat,BROOKLYN,DOB,Open,7,2023-08-21,-4.4,19.6,0.0,1.2,7.6000000000000005,0
INC502529,2023-11-02 13:44:00,2023-11-02 13:44:00,Street Condition,BROOKLYN,DEP,Closed,0,2023-11-02,10.7,30.9,0.1,11.3,20.799999999999997,0
INC502530,2023-05-05 06:01:00,2023-05-15 06:01:00,Noise - Residential,BROOKLYN,DSNY,Closed,10,2023-05-05,13.7,27.4,1.42,12.2,20.549999999999997,1
INC502531,2023-09-29 11:12:00,2023-10-04 11:12:00,Water System,QUEENS,DEP,Closed,5,2023-09-29,1.2,30.7,0.05,0.1,15.95,0
INC502532,2023-09-01 22:18:00,2023-09-04 22:18:00,Noise - Residential,QUEENS,DSNY,Closed,3,2023-09-01,-1.7,28.5,0.08,1.7,13.4,0
INC502533,2023-12-09 18:43:00,2023-12-09 18:43:00,Street Light Condition,MANHATTAN,DOB,Closed,0,2023-12-09,11.3,14.0,0.09,11.5,12.65,0
INC502534,2023-03-18 02:24:00,2023-03-18 02:24:00,Street Light Condition,MANHATTAN,NYC 311,Open,0,2023-03-18,-2.3,8.2,0.78,17.3,2.9499999999999997,1
INC502535,2023-02-21 23:58:00,2023-02-28 23:58:00,Rodent,BROOKLYN,DEP,Closed,7,2023-02-21,11.3,17.1,0.0,14.8,14.200000000000001,0
INC502536,2023-04-03 08:55:00,2023-04-03 08:55:00,Water System,MANHATTAN,NYC 311,Closed,0,2023-04-03,12.5,26.1,0.0,12.1,19.3,0
INC502537,2023-06-06 02:28:00,2023-06-20 02:28:00,Noise - Residential,BRONX,NYPD,Closed,14,2023-06-06,-5.7,30.2,0.02,9.0,12.25,0
INC502538,2023-04-12 21:20:00,2023-04-14 21:20:00,Illegal Parking,STATEN ISLAND,NYC 311,Open,2,2023-04-12,8.7,5.7,0.0,0.8,7.199999999999999,0
INC502539,2023-06-21 08:38:00,2023-06-28 08:38:00,Derelict Vehicle,BRONX,DSNY,Closed,7,2023-06-21,12.8,15.9,0.0,0.6,14.350000000000001,0
INC502540,2023-06-19 23:44:00,2023-06-29 23:44:00,Noise - Residential,STATEN ISLAND,DOT,Closed,10,2023-06-19,1.9,4.2,1.66,12.4,3.05,1
INC502541,2023-08-06 18:44:00,2023-08-11 18:44:00,Noise - Residential,STATEN ISLAND,NYPD,Closed,5,2023-08-06,6.4,16.5,0.0,18.5,11.45,0
INC502542,2023-11-19 21:17:00,2023-11-21 21:17:00,Noise - Residential,STATEN ISLAND,DSNY,Closed,2,2023-11-19,1.7,7.8,1.62,19.7,4.75,1
INC502543,2023-08-23 17:08:00,2023-08-30 17:08:00,Street Condition,STATEN ISLAND,DOB,Open,7,2023-08-23,-4.8,14.6,0.07,17.8,4.9,0
INC502544,2023-08-07 21:50:00,2023-08-12 21:50:00,Heat,BROOKLYN,DEP,Closed,5,2023-08-07,-3.5,30.8,0.0,14.1,13.65,0
INC502545,2023-05-28 21:53:00,2023-05-31 21:53:00,Illegal Parking,BRONX,NYC 311,Open,3,2023-05-28,-1.5,11.7,0.07,11.2,5.1,0
INC502546,2023-06-10 15:36:00,2023-06-24 15:36:00,Street Condition,QUEENS,DSNY,Closed,14,2023-06-10,8.6,11.7,0.0,2.6,10.149999999999999,0
INC502547,2023-11-18 22:40:00,2023-11-18 22:40:00,Heat,BRONX,DOB,Closed,0,2023-11-18,15.3,24.8,0.0,11.9,20.05,0
INC502548,2023-06-01 11:41:00,2023-06-03 11:41:00,Illegal Parking,QUEENS,DEP,Closed,2,2023-06-01,-1.4,0.9,0.04,6.5,-0.24999999999999994,0
INC502549,2023-10-30 14:05:00,2023-11-02 14:05:00,Noise - Residential,STATEN ISLAND,NYC 311,Open,3,2023-10-30,16.9,23.8,0.13,19.7,20.35,0
INC502550,2023-05-15 08:52:00,2023-05-15 08:52:00,Illegal Parking,MANHATTAN,DSNY,Open,0,2023-05-15,-4.0,3.1,0.42,5.7,-0.44999999999999996,1
INC502551,2023-07-14 09:58:00,2023-07-14 09:58:00,Illegal Parking,STATEN ISLAND,NYC 311,Closed,0,2023-07-14,3.7,14.3,0.0,16.1,9.0,0
INC502552,2023-04-15 23:07:00,2023-04-18 23:07:00,Water System,STATEN ISLAND,DEP,Pending,3,2023-04-15,-0.9,3.3,0.18,9.9,1.2,0
INC502553,2023-01-27 11:34:00,2023-02-01 11:34:00,Noise - Residential,QUEENS,DOT,Open,5,2023-01-27,11.2,25.2,1.26,10.4,18.2,1
INC502554,2023-11-16 07:28:00,2023-11-19 07:28:00,Noise - Residential,STATEN ISLAND,DSNY,Closed,3,2023-11-16,17.0,7.8,3.66,12.8,12.4,1
INC502555,2023-08-31 07:56:00,2023-09-10 07:56:00,Blocked Driveway,STATEN ISLAND,DOT,Closed,10,2023-08-31,-3.1,6.2,1.7,12.1,1.55,1
INC502556,2023-12-13 18:46:00,2023-12-15 18:46:00,Heat,STATEN ISLAND,DOB,Closed,2,2023-12-13,10.2,25.6,0.93,10.6,17.9,1
INC502557,2023-02-08 23:29:00,2023-02-18 23:29:00,Blocked Driveway,BROOKLYN,DEP,Closed,10,2023-02-08,11.2,8.8,0.0,13.5,10.0,0
INC502558,2023-07-29 03:55:00,2023-08-03 03:55:00,Heat,BRONX,DOT,Closed,5,2023-07-29,14.3,13.7,0.9,2.8,14.0,1
INC502559,2023-04-20 04:04:00,2023-04-20 04:04:00,Noise - Residential,STATEN ISLAND,DSNY,Open,0,2023-04-20,10.4,16.6,0.13,5.8,13.5,0
INC502560,2023-04-12 21:36:00,2023-04-12 21:36:00,Noise - Residential,QUEENS,NYPD,Closed,0,2023-04-12,8.7,5.7,0.0,0.8,7.199999999999999,0
INC502561,2023-10-22 10:45:00,2023-10-22 10:45:00,Street Condition,BRONX,DEP,Closed,0,2023-10-22,0.6,13.1,0.41,0.2,6.85,1
INC502562,2023-02-05 11:52:00,2023-02-05 11:52:00,Water System,BROOKLYN,DEP,Closed,0,2023-02-05,1.0,4.7,0.43,13.4,2.85,1
INC502563,2023-03-13 08:13:00,2023-03-14 08:13:00,Street Light Condition,QUEENS,DEP,Closed,1,2023-03-13,6.6,20.7,0.0,1.9,13.649999999999999,0
INC502564,2023-03-25 08:43:00,2023-03-25 08:43:00,Street Condition,MANHATTAN,NYC 311,Closed,0,2023-03-25,11.4,3.9,0.4,18.0,7.65,1
INC502565,2023-07-03 10:42:00,2023-07-08 10:42:00,Heat,QUEENS,DEP,Open,5,2023-07-03,-2.3,25.8,0.12,13.2,11.75,0
INC502566,2023-03-19 01:16:00,2023-03-19 01:16:00,Rodent,BROOKLYN,DOT,Closed,0,2023-03-19,6.2,5.0,0.17,3.7,5.6,0
INC502567,2023-07-23 15:35:00,2023-07-28 15:35:00,Noise - Residential,MANHATTAN,DOT,Closed,5,2023-07-23,14.4,19.5,0.0,12.9,16.95,0
INC502568,2023-02-13 02:33:00,2023-02-13 02:33:00,Noise - Residential,STATEN ISLAND,NYC 311,Closed,0,2023-02-13,15.0,14.8,0.0,7.5,14.9,0
INC502569,2023-11-29 01:21:00,2023-11-29 01:21:00,Noise - Residential,MANHATTAN,DSNY,Closed,0,2023-11-29,-2.2,17.4,1.66,4.0,7.6,1
INC502570,2023-06-24 21:43:00,2023-06-26 21:43:00,Noise - Residential,BRONX,NYPD,Closed,2,2023-06-24,16.3,20.8,0.0,13.3,18.55,0
INC502571,2023-04-24 03:56:00,2023-04-26 03:56:00,Blocked Driveway,STATEN ISLAND,NYC 311,Open,2,2023-04-24,16.7,2.0,1.47,16.8,9.35,1
INC502572,2023-02-25 02:57:00,2023-02-27 02:57:00,Blocked Driveway,BROOKLYN,DEP,Open,2,2023-02-25,8.7,2.7,1.84,15.4,5.699999999999999,1
INC502573,2023-11-02 06:36:00,2023-11-02 06:36:00,Derelict Vehicle,QUEENS,DEP,Closed,0,2023-11-02,10.7,30.9,0.1,11.3,20.799999999999997,0
INC502574,2023-04-12 16:23:00,2023-04-14 16:23:00,Illegal Parking,BRONX,DOT,Closed,2,2023-04-12,8.7,5.7,0.0,0.8,7.199999999999999,0
INC502575,2023-11-20 13:21:00,2023-11-21 13:21:00,Rodent,STATEN ISLAND,NYC 311,Open,1,2023-11-20,-5.9,4.5,0.32,4.5,-0.7000000000000002,1
INC502576,2023-04-13 08:43:00,2023-04-13 08:43:00,Street Condition,MANHATTAN,DEP,Pending,0,2023-04-13,10.9,26.5,0.31,10.3,18.7,1
INC502577,2023-01-19 17:32:00,2023-01-20 17:32:00,Water System,BROOKLYN,DEP,Closed,1,2023-01-19,0.3,27.6,0.44,8.8,13.950000000000001,1
INC502578,2023-04-04 00:10:00,2023-04-04 00:10:00,Illegal Parking,STATEN ISLAND,NYC 311,Closed,0,2023-04-04,12.6,22.4,0.42,0.3,17.5,1
INC502579,2023-06-26 09:33:00,2023-06-29 09:33:00,Blocked Driveway,QUEENS,NYC 311,Closed,3,2023-06-26,16.2,19.8,0.0,1.1,18.0,0
INC502580,2023-10-31 13:58:00,2023-11-14 13:58:00,Street Light Condition,QUEENS,NYPD,Open,14,2023-10-31,13.2,9.6,0.0,18.4,11.399999999999999,0
INC502581,2023-02-24 19:40:00,2023-03-01 19:40:00,Blocked Driveway,QUEENS,DOT,Closed,5,2023-02-24,-3.5,26.8,0.03,10.5,11.65,0
INC502582,2023-05-10 19:49:00,2023-05-12 19:49:00,Street Condition,BRONX,DSNY,Open,2,2023-05-10,9.1,17.0,0.0,10.5,13.05,0
INC502583,2023-11-10 15:32:00,2023-11-11 15:32:00,Street Condition,BRONX,NYPD,Closed,1,2023-11-10,10.0,12.2,0.05,3.3,11.1,0
INC502584,2023-04-08 08:21:00,2023-04-08 08:21:00,Blocked Driveway,QUEENS,NYC 311,Closed,0,2023-04-08,10.9,17.4,0.0,14.8,14.149999999999999,0
INC502585,2023-05-27 04:37:00,2023-05-29 04:37:00,Noise - Residential,STATEN ISLAND,NYPD,Closed,2,2023-05-27,-2.2,9.2,0.27,7.8,3.4999999999999996,1
INC502586,2023-09-09 17:23:00,2023-09-23 17:23:00,Street Light Condition,QUEENS,DOT,Closed,14,2023-09-09,6.7,7.7,1.3,11.3,7.2,1
INC502587,2023-08-25 17:22:00,2023-08-25 17:22:00,Rodent,STATEN ISLAND,DEP,Closed,0,2023-08-25,-3.4,0.4,3.25,9.9,-1.5,1
INC502588,2023-10-14 21:02:00,2023-10-19 21:02:00,Street Light Condition,MANHATTAN,DSNY,Open,5,2023-10-14,10.7,13.2,0.45,6.2,11.95,1
INC502589,2023-10-16 09:06:00,2023-10-21 09:06:00,Street Light Condition,BRONX,NYPD,Closed,5,2023-10-16,-4.2,24.5,0.0,10.2,10.15,0
INC502590,2023-12-07 05:42:00,2023-12-10 05:42:00,Water System,STATEN ISLAND,DSNY,Closed,3,2023-12-07,1.4,3.5,0.0,1.1,2.45,0
INC502591,2023-05-01 15:25:00,2023-05-11 15:25:00,Street Condition,MANHATTAN,NYPD,Closed,10,2023-05-01,-3.9,30.6,0.0,5.6,13.350000000000001,0
INC502592,2023-05-23 01:43:00,2023-05-25 01:43:00,Rodent,BROOKLYN,NYPD,Closed,2,2023-05-23,10.2,0.2,0.0,1.7,5.199999999999999,0
INC502593,2023-02-11 02:08:00,2023-02-14 02:08:00,Noise - Residential,BROOKLYN,NYPD,Open,3,2023-02-11,1.5,26.1,0.0,2.8,13.8,0
INC502594,2023-01-18 04:41:00,2023-01-19 04:41:00,Rodent,MANHATTAN,NYPD,Pending,1,2023-01-18,5.2,21.2,0.16,18.4,13.2,0
INC502595,2023-10-06 22:18:00,2023-10-09 22:18:00,Water System,MANHATTAN,DSNY,Closed,3,2023-10-06,-2.0,18.5,0.46,11.2,8.25,1
INC502596,2023-08-04 23:26:00,2023-08-06 23:26:00,Heat,MANHATTAN,NYC 311,Pending,2,2023-08-04,-3.6,22.4,0.11,15.2,9.399999999999999,0
INC502597,2023-06-02 06:07:00,2023-06-02 06:07:00,Blocked Driveway,BROOKLYN,DOB,Closed,0,2023-06-02,3.6,12.8,0.37,16.9,8.200000000000001,1
INC502598,2023-11-20 08:14:00,2023-11-27 08:14:00,Water System,BRONX,NYPD,Pending,7,2023-11-20,-5.9,4.5,0.32,4.5,-0.7000000000000002,1
INC502599,2023-08-26 14:36:00,2023-08-29 14:36:00,Water System,MANHATTAN,DOT,Closed,3,2023-08-26,-0.4,23.8,0.0,3.8,11.700000000000001,0
INC502600,2023-06-16 12:14:00,2023-06-19 12:14:00,Rodent,STATEN ISLAND,DEP,Closed,3,2023-06-16,5.1,7.3,0.0,13.0,6.199999999999999,0
INC502601,2023-04-02 09:01:00,2023-04-02 09:01:00,Street Condition,MANHATTAN,DOT,Closed,0,2023-04-02,6.4,19.9,0.0,19.1,13.149999999999999,0
INC502602,2023-08-15 20:36:00,2023-08-16 20:36:00,Illegal Parking,STATEN ISLAND,DOT,Pending,1,2023-08-15,8.7,29.7,1.92,18.3,19.2,1
INC502603,2023-07-07 06:51:00,2023-07-10 06:51:00,Street Light Condition,BRONX,DSNY,Open,3,2023-07-07,4.0,10.7,1.03,8.9,7.35,1
INC502604,2023-11-12 04:40:00,2023-11-13 04:40:00,Street Light Condition,QUEENS,DOB,Pending,1,2023-11-12,11.3,4.6,4.2,19.3,7.95,1
INC502605,2023-06-27 09:28:00,2023-06-29 09:28:00,Noise - Residential,BRONX,DOT,Closed,2,2023-06-27,-5.0,24.8,0.18,4.3,9.9,0
INC502606,2023-05-15 07:09:00,2023-05-16 07:09:00,Noise - Residential,STATEN ISLAND,DEP,Pending,1,2023-05-15,-4.0,3.1,0.42,5.7,-0.44999999999999996,1
INC502607,2023-02-05 06:46:00,2023-02-07 06:46:00,Sewer,STATEN ISLAND,NYPD,Pending,2,2023-02-05,1.0,4.7,0.43,13.4,2.85,1
INC502608,2023-04-30 14:04:00,2023-05-02 14:04:00,Derelict Vehicle,QUEENS,NYPD,Open,2,2023-04-30,-2.6,24.4,0.37,2.5,10.899999999999999,1
INC502609,2023-10-05 07:08:00,2023-10-05 07:08:00,Noise - Residential,BRONX,NYC 311,Pending,0,2023-10-05,11.3,20.9,3.41,13.0,16.1,1
INC502610,2023-02-11 00:37:00,2023-02-12 00:37:00,Derelict Vehicle,MANHATTAN,DOT,Closed,1,2023-02-11,1.5,26.1,0.0,2.8,13.8,0
INC502611,2023-08-11 09:01:00,2023-08-13 09:01:00,Water System,STATEN ISLAND,NYC 311,Closed,2,2023-08-11,17.5,8.1,0.0,9.7,12.8,0
INC502612,2023-03-08 21:35:00,2023-03-22 21:35:00,Noise - Residential,BRONX,NYPD,Closed,14,2023-03-08,2.5,25.2,0.39,5.3,13.85,1
INC502613,2023-10-12 14:53:00,2023-10-19 14:53:00,Rodent,BROOKLYN,NYC 311,Pending,7,2023-10-12,5.4,7.7,0.77,9.4,6.550000000000001,1
INC502614,2023-08-10 08:36:00,2023-08-12 08:36:00,Heat,QUEENS,NYPD,Closed,2,2023-08-10,17.7,21.1,0.11,13.1,19.4,0
INC502615,2023-01-13 10:06:00,2023-01-15 10:06:00,Heat,STATEN ISLAND,NYC 311,Open,2,2023-01-13,9.4,4.0,0.0,4.7,6.7,0
INC502616,2023-07-17 11:23:00,2023-07-17 11:23:00,Noise - Residential,QUEENS,NYC 311,Open,0,2023-07-17,-5.4,18.6,0.0,14.7,6.6000000000000005,0
INC502617,2023-09-01 03:54:00,2023-09-01 03:54:00,Blocked Driveway,BRONX,DOT,Closed,0,2023-09-01,-1.7,28.5,0.08,1.7,13.4,0
INC502618,2023-11-15 08:56:00,2023-11-20 08:56:00,Illegal Parking,STATEN ISLAND,DEP,Closed,5,2023-11-15,9.6,3.1,0.0,1.1,6.35,0
INC502619,2023-10-24 13:32:00,2023-10-26 13:32:00,Rodent,BROOKLYN,NYPD,Closed,2,2023-10-24,5.1,14.3,0.0,18.0,9.7,0
INC502620,2023-02-01 18:44:00,2023-02-11 18:44:00,Derelict Vehicle,MANHATTAN,NYC 311,Closed,10,2023-02-01,17.4,30.3,0.84,10.4,23.85,1
INC502621,2023-08-01 19:36:00,2023-08-01 19:36:00,Illegal Parking,STATEN ISLAND,DOB,Closed,0,2023-08-01,17.2,21.3,0.0,3.5,19.25,0
INC502622,2023-09-12 14:32:00,2023-09-15 14:32:00,Heat,BROOKLYN,NYC 311,Closed,3,2023-09-12,12.5,4.9,0.55,8.2,8.7,1
INC502623,2023-03-01 02:05:00,2023-03-02 02:05:00,Noise - Residential,QUEENS,DOT,Closed,1,2023-03-01,10.6,26.6,0.0,11.3,18.6,0
INC502624,2023-09-01 20:41:00,2023-09-06 20:41:00,Street Condition,STATEN ISLAND,NYC 311,Pending,5,2023-09-01,-1.7,28.5,0.08,1.7,13.4,0
INC502625,2023-11-29 18:28:00,2023-12-06 18:28:00,Street Light Condition,BRONX,DOT,Closed,7,2023-11-29,-2.2,17.4,1.66,4.0,7.6,1
INC502626,2023-01-20 09:02:00,2023-01-20 09:02:00,Street Light Condition,BROOKLYN,DEP,Open,0,2023-01-20,7.2,8.2,0.25,15.1,7.699999999999999,1
INC502627,2023-10-25 00:32:00,2023-10-30 00:32:00,Derelict Vehicle,MANHATTAN,DSNY,Open,5,2023-10-25,11.7,18.8,1.74,18.6,15.25,1
INC502628,2023-10-21 21:16:00,2023-10-22 21:16:00,Heat,MANHATTAN,DEP,Closed,1,2023-10-21,13.5,28.5,0.08,15.2,21.0,0
INC502629,2023-06-23 04:38:00,2023-06-30 04:38:00,Water System,QUEENS,NYPD,Closed,7,2023-06-23,10.3,24.4,1.46,13.4,17.35,1
INC502630,2023-04-23 13:29:00,2023-04-25 13:29:00,Street Light Condition,STATEN ISLAND,DOB,Closed,2,2023-04-23,-1.0,13.9,0.0,10.6,6.45,0
INC502631,2023-07-22 00:50:00,2023-07-27 00:50:00,Water System,MANHATTAN,NYPD,Closed,5,2023-07-22,2.6,13.2,0.11,7.3,7.8999999999999995,0
INC502632,2023-07-26 05:36:00,2023-07-27 05:36:00,Street Condition,STATEN ISLAND,DOT,Closed,1,2023-07-26,4.7,3.4,1.37,0.8,4.05,1
INC502633,2023-12-14 02:26:00,2023-12-21 02:26:00,Rodent,BRONX,DOT,Closed,7,2023-12-14,14.3,21.8,0.0,11.7,18.05,0
INC502634,2023-09-06 05:51:00,2023-09-07 05:51:00,Heat,STATEN ISLAND,DSNY,Closed,1,2023-09-06,12.7,21.2,0.33,11.0,16.95,1
INC502635,2023-07-26 08:29:00,2023-07-27 08:29:00,Street Condition,STATEN ISLAND,NYPD,Closed,1,2023-07-26,4.7,3.4,1.37,0.8,4.05,1
INC502636,2023-10-13 17:51:00,2023-10-20 17:51:00,Rodent,BRONX,DEP,Closed,7,2023-10-13,11.2,0.3,0.0,13.3,5.75,0
INC502637,2023-05-21 16:21:00,2023-05-28 16:21:00,Street Condition,BROOKLYN,DOT,Pending,7,2023-05-21,8.0,0.9,0.0,15.6,4.45,0
INC502638,2023-09-24 00:28:00,2023-09-24 00:28:00,Rodent,QUEENS,DOB,Closed,0,2023-09-24,11.8,25.9,0.11,5.8,18.85,0
INC502639,2023-03-14 04:04:00,2023-03-14 04:04:00,Noise - Residential,BROOKLYN,NYC 311,Closed,0,2023-03-14,0.2,29.5,0.19,14.9,14.85,0
INC502640,2023-03-03 23:15:00,2023-03-08 23:15:00,Water System,STATEN ISLAND,DSNY,Closed,5,2023-03-03,-3.5,24.7,0.0,5.9,10.6,0
INC502641,2023-11-26 09:51:00,2023-11-27 09:51:00,Noise - Residential,STATEN ISLAND,NYC 311,Closed,1,2023-11-26,-5.2,27.4,0.05,3.3,11.1,0
INC502642,2023-11-01 06:52:00,2023-11-01 06:52:00,Heat,QUEENS,DEP,Open,0,2023-11-01,3.2,21.6,0.07,4.8,12.4,0
INC502643,2023-08-01 00:22:00,2023-08-01 00:22:00,Noise - Residential,MANHATTAN,DSNY,Closed,0,2023-08-01,17.2,21.3,0.0,3.5,19.25,0
