unique_key,created_date,closed_date,complaint_type,borough,agency,status
INC502870,2023-12-05 10:21:00,2023-12-07 10:21:00,Blocked Driveway,QUEENS,NYPD,Closed
INC502871,2023-12-24 04:09:00,2023-12-24 04:09:00,Derelict Vehicle,BROOKLYN,DOB,Closed
INC502872,2023-08-31 01:33:00,2023-08-31 01:33:00,Noise - Residential,QUEENS,DEP,Open
INC502873,2023-07-06 21:52:00,2023-07-06 21:52:00,Noise - Residential,BROOKLYN,DOB,Closed
INC502874,2023-06-20 21:38:00,2023-06-25 21:38:00,Noise - Residential,BROOKLYN,NYPD,Closed
INC502875,2023-02-21 22:53:00,2023-02-21 22:53:00,Sewer,BROOKLYN,DSNY,Closed
INC502876,2023-09-14 22:50:00,2023-09-15 22:50:00,Street Condition,BRONX,NYC 311,Closed
INC502877,2023-09-14 17:32:00,2023-09-14 17:32:00,Street Condition,MANHATTAN,DSNY,Closed
INC502878,2023-08-28 08:00:00,2023-08-31 08:00:00,Noise - Residential,STATEN ISLAND,NYPD,Closed
INC502879,2023-01-08 06:56:00,2023-01-15 06:56:00,Water System,MANHATTAN,NYPD,Closed
INC502880,2023-03-14 05:57:00,2023-03-24 05:57:00,Heat,BROOKLYN,DEP,Closed
INC502881,2023-04-05 04:58:00,2023-04-06 04:58:00,Noise - Residential,STATEN ISLAND,DSNY,Closed
INC502882,2023-03-21 11:23:00,2023-03-22 11:23:00,Derelict Vehicle,BROOKLYN,NYPD,Closed
INC502883,2023-02-25 14:12:00,2023-02-28 14:12:00,Street Condition,MANHATTAN,DOT,Closed
INC502884,2023-05-05 17:08:00,2023-05-05 17:08:00,Blocked Driveway,BROOKLYN,DOT,Closed
INC502885,2023-05-26 11:22:00,2023-05-27 11:22:00,Noise - Residential,BROOKLYN,DEP,Closed
INC502886,2023-06-24 12:43:00,2023-06-26 12:43:00,Rodent,QUEENS,DEP,Closed
INC502887,2023-04-27 20:03:00,2023-04-27 20:03:00,Derelict Vehicle,STATEN ISLAND,DOB,Closed
INC502888,2023-05-31 19:49:00,2023-05-31 19:49:00,Illegal Parking,BRONX,DEP,Closed
INC502889,2023-09-05 07:51:00,2023-09-15 07:51:00,Heat,BROOKLYN,DOB,Open
INC502890,2023-09-12 04:44:00,2023-09-12 04:44:00,Street Condition,QUEENS,DOT,Open
INC502891,2023-03-01 08:47:00,2023-03-11 08:47:00,Illegal Parking,MANHATTAN,NYC 311,Pending
INC502892,2023-04-15 21:06:00,2023-04-17 21:06:00,Illegal Parking,STATEN ISLAND,DOT,Closed
INC502893,2023-01-14 14:54:00,2023-01-15 14:54:00,Rodent,BROOKLYN,DOB,Closed
INC502894,2023-05-07 21:26:00,2023-05-09 21:26:00,Heat,MANHATTAN,DOT,Closed
INC502895,2023-04-20 20:53:00,2023-05-04 20:53:00,Noise - Residential,QUEENS,DOB,Closed
INC502896,2023-06-07 11:05:00,2023-06-12 11:05:00,Rodent,QUEENS,NYC 311,Closed
INC502897,2023-04-22 21:03:00,2023-04-22 21:03:00,Street Condition,BRONX,NYC 311,Closed
INC502898,2023-06-16 13:16:00,2023-06-16 13:16:00,Street Light Condition,STATEN ISLAND,DEP,Open
INC502899,2023-08-25 10:52:00,2023-08-27 10:52:00,Water System,BROOKLYN,DEP,Closed
INC502900,2023-04-30 18:34:00,2023-05-10 18:34:00,Heat,BRONX,DOT,Open
INC502901,2023-02-20 22:38:00,2023-02-22 22:38:00,Blocked Driveway,QUEENS,NYPD,Open
INC502902,2023-11-16 14:07:00,2023-11-17 14:07:00,Noise - Residential,MANHATTAN,DOB,Open
INC502903,2023-01-12 04:24:00,2023-01-19 04:24:00,Street Light Condition,QUEENS,DSNY,Open
INC502904,2023-05-02 08:19:00,2023-05-03 08:19:00,Street Condition,QUEENS,DOT,Closed
INC502905,2023-09-28 18:02:00,2023-10-05 18:02:00,Noise - Residential,QUEENS,NYC 311,Open
INC502906,2023-03-17 12:55:00,2023-03-22 12:55:00,Sewer,BRONX,NYPD,Closed
INC502907,2023-09-16 02:06:00,2023-09-19 02:06:00,Illegal Parking,STATEN ISLAND,NYC 311,Closed
INC502908,2023-08-08 14:07:00,2023-08-13 14:07:00,Noise - Residential,QUEENS,DOT,Open
INC502909,2023-01-17 08:55:00,2023-01-18 08:55:00,Street Light Condition,BRONX,DOT,Closed
INC502910,2023-09-15 01:34:00,2023-09-16 01:34:00,Heat,STATEN ISLAND,NYC 311,Pending
INC502911,2023-11-21 06:08:00,2023-11-22 06:08:00,Water System,BROOKLYN,DSNY,Closed
INC502912,2023-06-17 05:30:00,2023-07-01 05:30:00,Blocked Driveway,STATEN ISLAND,DSNY,Closed
INC502913,2023-06-22 16:31:00,2023-06-23 16:31:00,Street Condition,MANHATTAN,DSNY,Closed
INC502914,2023-12-11 02:14:00,2023-12-11 02:14:00,Street Light Condition,MANHATTAN,DEP,Closed
INC502915,2023-06-19 17:53:00,2023-06-26 17:53:00,Water System,BROOKLYN,DEP,Closed
INC502916,2023-01-10 00:03:00,2023-01-20 00:03:00,Noise - Residential,BROOKLYN,NYPD,Closed
INC502917,2023-07-06 08:15:00,2023-07-13 08:15:00,Heat,MANHATTAN,DSNY,Closed
INC502918,2023-05-17 11:38:00,2023-05-24 11:38:00,Derelict Vehicle,STATEN ISLAND,NYC 311,Closed
INC502919,2023-11-29 16:56:00,2023-11-30 16:56:00,Street Condition,STATEN ISLAND,DSNY,Closed
INC502920,2023-09-24 21:12:00,2023-09-25 21:12:00,Noise - Residential,QUEENS,NYC 311,Closed
INC502921,2023-04-05 05:00:00,2023-04-10 05:00:00,Sewer,QUEENS,NYPD,Closed
INC502922,2023-12-20 15:02:00,2023-12-21 15:02:00,Illegal Parking,MANHATTAN,DSNY,Closed
INC502923,2023-01-17 21:15:00,2023-01-22 21:15:00,Blocked Driveway,BROOKLYN,DOT,Closed
INC502924,2023-12-08 01:11:00,2023-12-22 01:11:00,Street Condition,BRONX,DOT,Closed
INC502925,2023-01-22 16:59:00,2023-02-01 16:59:00,Derelict Vehicle,STATEN ISLAND,DOT,Closed
INC502926,2023-01-11 02:27:00,2023-01-16 02:27:00,Rodent,STATEN ISLAND,NYC 311,Closed
INC502927,2023-06-30 09:34:00,2023-07-03 09:34:00,Street Light Condition,BRONX,DEP,Closed
INC502928,2023-01-13 22:43:00,2023-01-14 22:43:00,Blocked Driveway,QUEENS,NYPD,Closed
INC502929,2023-08-07 04:22:00,2023-08-17 04:22:00,Water System,STATEN ISLAND,DEP,Pending
INC502930,2023-04-15 09:30:00,2023-04-29 09:30:00,Heat,QUEENS,DOB,Closed
INC502931,2023-01-28 17:25:00,2023-01-31 17:25:00,Illegal Parking,BRONX,NYC 311,Closed
INC502932,2023-11-27 10:36:00,2023-11-30 10:36:00,Blocked Driveway,BROOKLYN,DOT,Open
INC502933,2023-02-12 22:12:00,2023-02-12 22:12:00,Blocked Driveway,MANHATTAN,DEP,Pending
INC502934,2023-11-06 22:10:00,2023-11-16 22:10:00,Water System,BROOKLYN,NYC 311,Open
INC502935,2023-09-18 07:14:00,2023-10-02 07:14:00,Noise - Residential,STATEN ISLAND,DOB,Closed
INC502936,2023-02-20 21:18:00,2023-02-23 21:18:00,Street Light Condition,BRONX,NYPD,Closed
INC502937,2023-12-06 07:10:00,2023-12-07 07:10:00,Street Condition,STATEN ISLAND,NYC 311,Closed
INC502938,2023-08-03 15:48:00,2023-08-08 15:48:00,Sewer,QUEENS,DSNY,Pending
INC502939,2023-02-27 18:51:00,2023-03-01 18:51:00,Rodent,STATEN ISLAND,NYPD,Pending
INC502940,2023-05-10 23:49:00,2023-05-11 23:49:00,Noise - Residential,MANHATTAN,DOT,Closed
INC502941,2023-02-15 07:44:00,2023-02-18 07:44:00,Street Light Condition,QUEENS,DEP,Open
INC502942,2023-04-03 03:19:00,2023-04-03 03:19:00,Sewer,MANHATTAN,DEP,Closed
INC502943,2023-04-14 18:02:00,2023-04-15 18:02:00,Street Light Condition,QUEENS,NYC 311,Open
INC502944,2023-02-23 12:10:00,2023-02-23 12:10:00,Street Condition,BROOKLYN,NYC 311,Closed
INC502945,2023-01-16 08:22:00,2023-01-18 08:22:00,Illegal Parking,BRONX,DSNY,Closed
INC502946,2023-07-02 00:00:00,2023-07-02 00:00:00,Blocked Driveway,MANHATTAN,DSNY,Closed
INC502947,2023-04-14 15:46:00,2023-04-28 15:46:00,Street Condition,STATEN ISLAND,NYPD,Pending
INC502948,2023-12-29 22:48:00,2024-01-08 22:48:00,Blocked Driveway,STATEN ISLAND,DOT,Closed
INC502949,2023-11-13 08:58:00,2023-11-20 08:58:00,Street Condition,MANHATTAN,DEP,Pending
INC502950,2023-02-26 13:31:00,2023-03-03 13:31:00,Rodent,MANHATTAN,DOT,Closed
INC502951,2023-03-28 17:11:00,2023-03-29 17:11:00,Street Light Condition,MANHATTAN,DEP,Pending
INC502952,2023-10-06 17:38:00,2023-10-06 17:38:00,Illegal Parking,QUEENS,DOB,Closed
INC502953,2023-10-03 00:57:00,2023-10-03 00:57:00,Noise - Residential,BRONX,DOT,Open
INC502954,2023-01-01 15:04:00,2023-01-15 15:04:00,Rodent,STATEN ISLAND,DSNY,Closed
INC502955,2023-11-11 19:01:00,2023-11-16 19:01:00,Heat,BROOKLYN,DOB,Closed
INC502956,2023-02-09 15:24:00,2023-02-11 15:24:00,Rodent,STATEN ISLAND,DOT,Closed
INC502957,2023-05-22 16:06:00,2023-05-25 16:06:00,Blocked Driveway,BROOKLYN,DOT,Closed
INC502958,2023-03-30 06:46:00,2023-04-09 06:46:00,Rodent,STATEN ISLAND,DOT,Closed
INC502959,2023-07-16 17:43:00,2023-07-17 17:43:00,Noise - Residential,STATEN ISLAND,DEP,Pending
INC502960,2023-07-10 12:21:00,2023-07-15 12:21:00,Illegal Parking,STATEN ISLAND,NYC 311,Closed
INC502961,2023-08-10 10:02:00,2023-08-17 10:02:00,Noise - Residential,MANHATTAN,DSNY,Closed
INC502962,2023-12-17 02:28:00,2023-12-31 02:28:00,Street Condition,MANHATTAN,DEP,Closed
INC502963,2023-07-19 13:20:00,2023-07-26 13:20:00,Noise - Residential,QUEENS,DOB,Closed
INC502964,2023-05-15 23:23:00,2023-05-17 23:23:00,Blocked Driveway,STATEN ISLAND,DSNY,Closed
INC502965,2023-10-10 21:17:00,2023-10-11 21:17:00,Illegal Parking,BRONX,DOT,Open
INC502966,2023-03-22 05:15:00,2023-03-22 05:15:00,Water System,STATEN ISLAND,NYPD,Closed
INC502967,2023-12-22 18:21:00,2023-12-25 18:21:00,Heat,BROOKLYN,DSNY,Open
INC502968,2023-08-13 13:49:00,2023-08-13 13:49:00,Street Condition,MANHATTAN,NYPD,Closed
INC502969,2023-10-20 20:37:00,2023-10-25 20:37:00,Blocked Driveway,MANHATTAN,DOT,Closed
INC502970,2023-06-08 12:11:00,2023-06-10 12:11:00,Water System,BRONX,DEP,Open
INC502971,2023-07-13 12:05:00,2023-07-16 12:05:00,Blocked Driveway,MANHATTAN,NYPD,Closed
INC502972,2023-03-25 14:30:00,2023-03-28 14:30:00,Illegal Parking,QUEENS,DSNY,Pending
INC502973,2023-12-05 05:09:00,2023-12-10 05:09:00,Illegal Parking,BRONX,DOB,Closed
INC502974,2023-07-17 11:20:00,2023-07-27 11:20:00,Rodent,MANHATTAN,DOB,Closed
INC502975,2023-06-19 10:38:00,2023-06-20 10:38:00,Illegal Parking,STATEN ISLAND,DOB,Closed
INC502976,2023-02-23 13:47:00,2023-02-24 13:47:00,Noise - Residential,BRONX,DOT,Open
INC502977,2023-03-22 14:21:00,2023-03-27 14:21:00,Street Condition,QUEENS,DEP,Closed
INC502978,2023-07-26 13:18:00,2023-07-26 13:18:00,Street Condition,MANHATTAN,DOB,Pending
INC502979,2023-05-19 02:23:00,2023-05-19 02:23:00,Street Condition,STATEN ISLAND,DSNY,Open
INC502980,2023-10-05 19:41:00,2023-10-05 19:41:00,Noise - Residential,STATEN ISLAND,DOT,Closed
INC502981,2023-01-24 00:09:00,2023-01-27 00:09:00,Noise - Residential,BROOKLYN,DOB,Pending
INC502982,2023-01-10 00:46:00,2023-01-17 00:46:00,Noise - Residential,STATEN ISLAND,DSNY,Closed
INC502983,2023-12-10 11:45:00,2023-12-11 11:45:00,Street Condition,BROOKLYN,DOB,Closed
INC502984,2023-03-25 18:10:00,2023-03-26 18:10:00,Blocked Driveway,QUEENS,DOT,Closed
INC502985,2023-06-09 09:53:00,2023-06-16 09:53:00,Street Condition,STATEN ISLAND,DEP,Closed
INC502986,2023-10-11 15:39:00,2023-10-21 15:39:00,Illegal Parking,QUEENS,DSNY,Closed
INC502987,2023-11-05 15:29:00,2023-11-08 15:29:00,Rodent,STATEN ISLAND,DEP,Open
INC502988,2023-01-12 12:36:00,2023-01-13 12:36:00,Street Light Condition,BROOKLYN,NYC 311,Closed
INC502989,2023-04-15 19:55:00,2023-04-20 19:55:00,Rodent,MANHATTAN,DEP,Closed
INC502990,2023-01-14 16:53:00,2023-01-15 16:53:00,Rodent,QUEENS,NYPD,Open
INC502991,2023-12-22 16:20:00,2023-12-25 16:20:00,Derelict Vehicle,MANHATTAN,NYPD,Closed
INC502992,2023-06-21 18:59:00,2023-06-22 18:59:00,Blocked Driveway,BROOKLYN,NYC 311,Closed
INC502993,2023-06-06 20:41:00,2023-06-06 20:41:00,Street Condition,QUEENS,DSNY,Closed
INC502994,2023-11-28 16:10:00,2023-11-29 16:10:00,Noise - Residential,BRONX,NYPD,Closed
INC502995,2023-02-09 10:57:00,2023-02-10 10:57:00,Street Light Condition,STATEN ISLAND,DEP,Closed
INC502996,2023-01-26 00:48:00,2023-01-26 00:48:00,Illegal Parking,BROOKLYN,NYPD,Pending
INC502997,2023-01-21 19:19:00,2023-01-21 19:19:00,Noise - Residential,STATEN ISLAND,DOT,Open
INC502998,2023-07-07 00:23:00,2023-07-07 00:23:00,Rodent,STATEN ISLAND,DOT,Closed
INC502999,2023-12-07 12:30:00,2023-12-07 12:30:00,Heat,QUEENS,NYPD,Closed
INC503000,2023-11-19 13:18:00,2023-11-21 13:18:00,Blocked Driveway,BRONX,NYC 311,Closed
INC503001,2023-12-09 05:38:00,2023-12-11 05:38:00,Rodent,STATEN ISLAND,DOT,Closed
INC503002,2023-07-26 05:47:00,2023-07-28 05:47:00,Heat,STATEN ISLAND,NYC 311,Closed
INC503003,2023-06-01 06:22:00,2023-06-11 06:22:00,Street Light Condition,QUEENS,DOB,Closed
INC503004,2023-07-26 18:21:00,2023-08-05 18:21:00,Noise - Residential,BRONX,NYC 311,Pending
INC503005,2023-04-09 00:24:00,2023-04-23 00:24:00,Street Condition,MANHATTAN,DOT,Closed
INC503006,2023-01-22 11:25:00,2023-01-27 11:25:00,Water System,STATEN ISLAND,DSNY,Closed
INC503007,2023-03-03 17:38:00,2023-03-06 17:38:00,Water System,STATEN ISLAND,NYPD,Closed
INC503008,2023-01-02 18:09:00,2023-01-12 18:09:00,Sewer,MANHATTAN,NYC 311,Closed
INC503009,2023-11-07 22:30:00,2023-11-21 22:30:00,Blocked Driveway,STATEN ISLAND,NYPD,Open
INC503010,2023-01-12 22:46:00,2023-01-22 22:46:00,Street Condition,QUEENS,DEP,Closed
INC503011,2023-03-01 11:50:00,2023-03-08 11:50:00,Street Light Condition,BRONX,DEP,Open
INC503012,2023-07-28 05:22:00,2023-07-31 05:22:00,Water System,QUEENS,DOT,Closed
INC503013,2023-12-05 01:35:00,2023-12-15 01:35:00,Blocked Driveway,STATEN ISLAND,DOB,Closed
INC503014,2023-02-10 17:44:00,2023-02-12 17:44:00,Noise - Residential,STATEN ISLAND,DOB,Closed
INC503015,2023-10-08 21:45:00,2023-10-08 21:45:00,Noise - Residential,BRONX,DOB,Closed
INC503016,2023-01-27 01:13:00,2023-02-03 01:13:00,Street Light Condition,STATEN ISLAND,DSNY,Open
INC503017,2023-04-25 23:40:00,2023-05-05 23:40:00,Street Light Condition,QUEENS,NYPD,Closed
INC503018,2023-04-01 23:18:00,2023-04-01 23:18:00,Noise - Residential,MANHATTAN,NYPD,Closed
INC503019,2023-04-06 07:40:00,2023-04-08 07:40:00,Blocked Driveway,BROOKLYN,DOB,Closed
INC503020,2023-03-11 21:41:00,2023-03-25 21:41:00,Street Condition,BRONX,DOT,Closed
INC503021,2023-07-05 06:16:00,2023-07-15 06:16:00,Water System,MANHATTAN,DOT,Closed
INC503022,2023-06-03 12:54:00,2023-06-03 12:54:00,Rodent,BRONX,DSNY,Closed
INC503023,2023-12-05 08:36:00,2023-12-19 08:36:00,Heat,QUEENS,DSNY,Closed
INC503024,2023-03-18 21:33:00,2023-03-21 21:33:00,Illegal Parking,BRONX,DEP,Closed
INC503025,2023-09-28 00:17:00,2023-10-01 00:17:00,Rodent,STATEN ISLAND,NYC 311,Closed
INC503026,2023-10-29 06:27:00,2023-11-12 06:27:00,Illegal Parking,BROOKLYN,DSNY,Closed
INC503027,2023-01-11 19:45:00,2023-01-14 19:45:00,Water System,QUEENS,DEP,Closed
INC503028,2023-10-31 06:17:00,2023-10-31 06:17:00,Noise - Residential,BRONX,DOT,Closed
INC503029,2023-07-06 17:27:00,2023-07-16 17:27:00,Noise - Residential,MANHATTAN,DEP,Closed
INC503030,2023-01-29 02:28:00,2023-01-31 02:28:00,Illegal Parking,STATEN ISLAND,NYPD,Closed
INC503031,2023-08-26 21:06:00,2023-08-26 21:06:00,Noise - Residential,BROOKLYN,DOT,Closed
INC503032,2023-11-24 17:44:00,2023-11-24 17:44:00,Street Condition,BROOKLYN,NYC 311,Closed
INC503033,2023-12-04 01:34:00,2023-12-05 01:34:00,Noise - Residential,BRONX,NYC 311,Open
INC503034,2023-05-27 15:06:00,2023-06-06 15:06:00,Sewer,MANHATTAN,NYC 311,Pending
INC503035,2023-12-12 12:04:00,2023-12-17 12:04:00,Street Condition,BROOKLYN,DSNY,Open
INC503036,2023-06-03 15:11:00,2023-06-08 15:11:00,Illegal Parking,STATEN ISLAND,DEP,Closed
INC503037,2023-11-22 11:45:00,2023-12-06 11:45:00,Noise - Residential,MANHATTAN,DSNY,Closed
INC503038,2023-10-23 02:33:00,2023-11-06 02:33:00,Rodent,STATEN ISLAND,DOT,Closed
INC503039,2023-10-15 19:05:00,2023-10-15 19:05:00,Street Condition,STATEN ISLAND,DEP,Closed
INC503040,2023-12-26 00:23:00,2024-01-09 00:23:00,Blocked Driveway,QUEENS,NYPD,Closed
INC503041,2023-09-17 03:43:00,2023-10-01 03:43:00,Blocked Driveway,MANHATTAN,DOB,Closed
INC503042,2023-03-30 11:48:00,2023-04-01 11:48:00,Blocked Driveway,STATEN ISLAND,DOT,Pending
INC503043,2023-08-25 04:56:00,2023-08-30 04:56:00,Noise - Residential,BRONX,DSNY,Closed
INC503044,2023-07-02 07:33:00,2023-07-02 07:33:00,Illegal Parking,BRONX,DOT,Open
INC503045,2023-04-05 14:04:00,2023-04-10 14:04:00,Street Light Condition,BRONX,DOB,Open
INC503046,2023-02-15 13:45:00,2023-02-15 13:45:00,Heat,MANHATTAN,DEP,Closed
INC503047,2023-03-09 20:38:00,2023-03-19 20:38:00,Street Condition,STATEN ISLAND,DOB,Closed
INC503048,2023-01-19 01:29:00,2023-01-26 01:29:00,Illegal Parking,BRONX,NYPD,Closed
INC503049,2023-04-25 10:54:00,2023-05-02 10:54:00,Sewer,QUEENS,DOB,Closed
INC503050,2023-10-04 22:43:00,2023-10-09 22:43:00,Street Light Condition,BROOKLYN,DSNY,Closed
INC503051,2023-10-26 00:14:00,2023-11-09 00:14:00,Street Condition,BROOKLYN,DOB,Closed
INC503052,2023-02-28 08:36:00,2023-02-28 08:36:00,Sewer,STATEN ISLAND,NYPD,Closed
INC503053,2023-01-05 02:43:00,2023-01-06 02:43:00,Heat,STATEN ISLAND,DOT,Closed
INC503054,2023-11-05 16:55:00,2023-11-08 16:55:00,Rodent,QUEENS,DOB,Closed
INC503055,2023-11-15 15:17:00,2023-11-22 15:17:00,Sewer,MANHATTAN,DOT,Closed
INC503056,2023-10-06 16:18:00,2023-10-09 16:18:00,Blocked Driveway,MANHATTAN,DEP,Closed
INC503057,2023-12-11 05:29:00,2023-12-14 05:29:00,Noise - Residential,QUEENS,DEP,Closed
INC503058,2023-03-04 22:45:00,2023-03-04 22:45:00,Blocked Driveway,BRONX,DEP,Closed
INC503059,2023-02-12 00:12:00,2023-02-13 00:12:00,Heat,STATEN ISLAND,DOB,Closed
INC503060,2023-08-09 02:33:00,2023-08-12 02:33:00,Water System,STATEN ISLAND,NYPD,Closed
INC503061,2023-02-14 10:21:00,2023-02-16 10:21:00,Water System,STATEN ISLAND,DOB,Closed
INC503062,2023-12-25 17:58:00,2023-12-27 17:58:00,Illegal Parking,BRONX,DEP,Open
INC503063,2023-01-22 07:06:00,2023-01-22 07:06:00,Derelict Vehicle,MANHATTAN,DEP,Open
INC503064,2023-12-18 20:34:00,2023-12-21 20:34:00,Street Light Condition,BRONX,DSNY,Closed
INC503065,2023-02-22 17:49:00,2023-02-22 17:49:00,Noise - Residential,MANHATTAN,NYPD,Closed
INC503066,2023-12-16 21:14:00,2023-12-19 21:14:00,Sewer,QUEENS,DOB,Closed
INC503067,2023-05-14 18:41:00,2023-05-14 18:41:00,Heat,MANHATTAN,NYPD,Closed
INC503068,2023-01-08 19:24:00,2023-01-13 19:24:00,Blocked Driveway,QUEENS,DOB,Closed
INC503069,2023-05-26 14:25:00,2023-05-26 14:25:00,Rodent,BROOKLYN,DOB,Closed
INC503070,2023-10-23 14:07:00,2023-10-28 14:07:00,Blocked Driveway,QUEENS,DSNY,Open
INC503071,2023-08-22 00:56:00,2023-08-23 00:56:00,Sewer,STATEN ISLAND,DOB,Closed
INC503072,2023-07-09 08:53:00,2023-07-16 08:53:00,Street Light Condition,QUEENS,DOB,Closed
INC503073,2023-11-21 12:53:00,2023-11-21 12:53:00,Blocked Driveway,BROOKLYN,NYC 311,Closed
INC503074,2023-04-27 02:51:00,2023-05-04 02:51:00,Water System,STATEN ISLAND,DSNY,Closed
INC503075,2023-08-22 00:04:00,2023-08-22 00:04:00,Derelict Vehicle,MANHATTAN,DSNY,Closed
INC503076,2023-06-07 02:13:00,2023-06-09 02:13:00,Derelict Vehicle,QUEENS,NYC 311,Closed
INC503077,2023-05-06 01:11:00,2023-05-06 01:11:00,Street Condition,MANHATTAN,DOT,Open
INC503078,2023-03-01 11:42:00,2023-03-08 11:42:00,Street Condition,BRONX,NYC 311,Pending
INC503079,2023-10-25 21:04:00,2023-10-25 21:04:00,Blocked Driveway,BROOKLYN,DSNY,Open
INC503080,2023-03-19 20:49:00,2023-03-29 20:49:00,Street Condition,STATEN ISLAND,DSNY,Closed
INC503081,2023-05-04 06:05:00,2023-05-05 06:05:00,Street Condition,STATEN ISLAND,DOT,Open
INC503082,2023-01-29 16:36:00,2023-02-01 16:36:00,Water System,BROOKLYN,DSNY,Closed
INC503083,2023-02-04 15:50:00,2023-02-07 15:50:00,Noise - Residential,QUEENS,DOT,Closed
INC503084,2023-03-22 16:29:00,2023-03-23 16:29:00,Water System,STATEN ISLAND,DOT,Closed
INC503085,2023-11-25 04:54:00,2023-12-05 04:54:00,Blocked Driveway,QUEENS,DOB,Open
INC503086,2023-01-19 05:08:00,2023-01-21 05:08:00,Rodent,QUEENS,DEP,Closed
INC503087,2023-01-23 05:04:00,2023-01-26 05:04:00,Rodent,QUEENS,DEP,Closed
INC503088,2023-08-26 00:56:00,2023-08-27 00:56:00,Heat,BROOKLYN,NYPD,Closed
INC503089,2023-03-27 21:57:00,2023-03-30 21:57:00,Illegal Parking,BRONX,DSNY,Pending
INC503090,2023-07-31 17:02:00,2023-08-01 17:02:00,Street Condition,STATEN ISLAND,NYC 311,Pending
INC503091,2023-11-15 08:12:00,2023-11-15 08:12:00,Noise - Residential,BRONX,DSNY,Closed
INC503092,2023-01-26 00:15:00,2023-01-29 00:15:00,Noise - Residential,BROOKLYN,NYPD,Closed
INC503093,2023-05-13 18:23:00,2023-05-18 18:23:00,Noise - Residential,QUEENS,DOT,Closed
INC503094,2023-12-07 09:18:00,2023-12-07 09:18:00,Noise - Residential,QUEENS,NYPD,Closed
INC503095,2023-06-27 04:12:00,2023-06-30 04:12:00,Noise - Residential,MANHATTAN,NYPD,Closed
INC503096,2023-04-01 08:33:00,2023-04-06 08:33:00,Noise - Residential,BROOKLYN,DOB,Closed
INC503097,2023-03-20 22:53:00,2023-03-20 22:53:00,Derelict Vehicle,QUEENS,NYPD,Closed
INC503098,2023-07-09 04:29:00,2023-07-10 04:29:00,Street Condition,BRONX,NYC 311,Pending
INC503099,2023-04-23 22:23:00,2023-04-24 22:23:00,Street Light Condition,STATEN ISLAND,NYC 311,Open
INC503100,2023-05-24 17:08:00,2023-05-25 17:08:00,Rodent,MANHATTAN,DOT,Closed
INC503101,2023-05-13 15:15:00,2023-05-27 15:15:00,Blocked Driveway,STATEN ISLAND,NYPD,Closed
INC503102,2023-12-03 06:29:00,2023-12-04 06:29:00,Street Condition,MANHATTAN,DOB,Closed
INC503103,2023-01-25 18:20:00,2023-01-25 18:20:00,Street Light Condition,BROOKLYN,DEP,Closed
INC503104,2023-07-11 19:31:00,2023-07-12 19:31:00,Illegal Parking,QUEENS,DOT,Closed
INC503105,2023-03-28 04:58:00,2023-03-29 04:58:00,Noise - Residential,MANHATTAN,NYC 311,Open
INC503106,2023-10-29 17:20:00,2023-11-05 17:20:00,Illegal Parking,STATEN ISLAND,DSNY,Open
INC503107,2023-12-06 13:48:00,2023-12-09 13:48:00,Street Condition,MANHATTAN,DEP,Closed
INC503108,2023-10-21 23:55:00,2023-10-23 23:55:00,Illegal Parking,STATEN ISLAND,DOT,Closed
INC503109,2023-02-16 13:17:00,2023-02-19 13:17:00,Noise - Residential,BRONX,DOT,Closed
INC503110,2023-12-26 22:22:00,2023-12-28 22:22:00,Heat,QUEENS,NYC 311,Closed
INC503111,2023-08-18 21:38:00,2023-08-18 21:38:00,Rodent,STATEN ISLAND,DSNY,Open
INC503112,2023-09-20 01:01:00,2023-10-04 01:01:00,Street Condition,QUEENS,NYC 311,Closed
INC503113,2023-03-03 11:41:00,2023-03-03 11:41:00,Derelict Vehicle,MANHATTAN,DSNY,Closed
INC503114,2023-12-31 01:16:00,2024-01-02 01:16:00,Street Light Condition,STATEN ISLAND,NYC 311,Open
INC503115,2023-11-12 02:17:00,2023-11-12 02:17:00,Blocked Driveway,QUEENS,NYPD,Closed
INC503116,2023-07-15 06:11:00,2023-07-16 06:11:00,Water System,MANHATTAN,DEP,Open
INC503117,2023-11-25 03:25:00,2023-11-27 03:25:00,Derelict Vehicle,BRONX,DOT,Open
INC503118,2023-01-11 10:48:00,2023-01-12 10:48:00,Noise - Residential,BROOKLYN,DOB,Closed
INC503119,2023-02-06 21:01:00,2023-02-06 21:01:00,Noise - Residential,BRONX,DSNY,Closed
INC503120,2023-01-29 01:53:00,2023-01-29 01:53:00,Noise - Residential,MANHATTAN,NYPD,Closed
INC503121,2023-03-28 22:57:00,2023-04-07 22:57:00,Noise - Residential,STATEN ISLAND,NYPD,Closed
INC503122,2023-05-19 19:53:00,2023-05-24 19:53:00,Illegal Parking,MANHATTAN,NYC 311,Closed
INC503123,2023-08-14 09:47:00,2023-08-24 09:47:00,Rodent,STATEN ISLAND,NYC 311,Closed
INC503124,2023-09-26 04:16:00,2023-09-29 04:16:00,Street Condition,QUEENS,DOT,Open
INC503125,2023-10-04 22:35:00,2023-10-05 22:35:00,Noise - Residential,QUEENS,NYPD,Closed
INC503126,2023-01-13 15:08:00,2023-01-16 15:08:00,Street Light Condition,STATEN ISLAND,DOB,Closed
INC503127,2023-04-16 15:19:00,2023-04-18 15:19:00,Noise - Residential,QUEENS,DOT,Closed
